audit_id,sufficient,subject_points,object_points,pair_scale_m,center_dz_norm,bbox_gap_norm,xy_bbox_gap_norm,xy_overlap_ratio,local_object_points,support_gap_norm,surface_p02_norm,surface_p10_norm,subject_vertical_aspect
PV-0166,True,110,1800,3.710052864643954,0.4158404357798978,0.33063257171715915,0.03331488916987746,0.0,30,0.3589167185971596,0.3677422609445126,0.4042801939962266,0.9360374414976592
PV-0167,True,647,137,1.0595460970898753,1.5478326091751795,1.6197197741938882,1.5818938568577021,0.0,0,,1.8502291989305062,1.8800636275117326,0.6790568422812134
PV-0168,True,177,1489,0.9004677896594984,-0.8217950808432832,2.2263342178007717,2.2251314561182056,0.0,0,,2.4133624651411525,2.4928665036123894,0.4826095901498102
PV-0169,True,800,559,1.6158757841369968,-1.0396838769987822,0.6419455063157569,0.21041221320213438,0.0,0,,0.6970681178684727,0.7358943418074889,1.961431376914501
PV-0170,True,528,1800,3.9153831604424694,0.3619607435405743,0.21681609464270782,0.03134482500714717,0.0,17,0.19886717802402956,0.22424031882736944,0.26942382737498843,0.813413473504928
PV-0171,True,1188,407,1.51688493464774,-0.6460608696252768,0.0,0.0,1.0,407,-1.4243010729760621,0.0,0.028641717671700147,2.404741807991081
PV-0172,True,184,608,0.5965725200197487,2.0785402585404897,1.4959013867592459,0.0,0.48040890207144743,262,1.4814425578481951,1.4801824189971744,1.5449466498706272,1.084249775195772
PV-0173,True,1800,212,4.542119067121888,-0.17890614226344176,0.0795192276253703,0.0,1.0,212,-0.22158234628528542,0.15213317115311273,0.18133285772094357,0.026392288070059017
PV-0174,True,1800,1800,5.668774410092734,0.2323015355233474,0.02017303771982861,0.0,0.7365039190081238,635,0.018696457529038726,0.02830045872928309,0.09232410066277419,0.6615816928731966
PV-0175,True,1800,1244,4.300554343534753,-0.23982361751817394,0.0074479235562160875,0.0,1.0,1244,-0.35607553763437877,0.028547718883953514,0.08444773932994608,0.03472876901490334
PV-0176,True,130,1800,1.3594102888538178,0.5737782083859718,0.9302034904702928,0.9283195560479277,0.0,0,,1.1555655850583724,1.1917198204079986,3.842319714285714
PV-0177,True,1800,1016,2.6133836138422044,-0.07066700771437182,0.0,0.0,1.0,1016,-0.19132284956241022,0.010485591705058063,0.03930602467120398,0.08299492793689721
PV-0178,True,1035,1800,2.7707962668194215,0.2272220471563929,0.0,0.0,0.898194902035014,1687,-0.02165442501800161,0.007726092259421444,0.03646304186946516,0.05128205128205128
PV-0179,True,737,306,0.942776023104099,-1.2728367826421685,0.8673556185349117,0.4324318277460382,0.0,0,,1.2835153807608026,1.331667061146859,0.6123944444444445
PV-0180,True,1800,1119,4.239109727730527,-0.36372849466802354,0.0,0.0,0.581359625385845,892,-0.6274902446141851,0.005741445141824391,0.03364159198693398,0.0882760049340402
PV-0181,True,1800,1800,5.264645436901162,-0.4753710444502598,0.4548468512647827,0.0,1.0,1537,-0.49654428419375385,0.4241696825823941,0.4599687015916784,0.040204460558119055
PV-0182,True,867,1800,4.387515397117178,0.05455251511077663,0.0,0.0,1.0,81,-0.02735033136951411,0.010836619190260459,0.029520345182125422,0.8160105134364742
PV-0183,True,980,1524,1.7112411397669884,-0.15193650617551363,0.6334494273247785,0.6334494273247785,0.0,0,,0.6497736557336835,0.6786810178438487,1.0916129032258062
PV-0184,True,262,1800,4.846808590128703,0.08423068342980701,0.029644496440942542,0.0,0.45049517189458965,12,0.04126426622403287,0.07916143370180535,0.1185626606943284,0.35051841787636495
PV-0185,True,1800,1800,3.8618400961122568,0.08804093166422931,0.20871437592628878,0.20871437592628878,0.0,0,,0.2957024920207949,0.3722691817127793,0.5336110501371552
PV-0186,True,407,1800,3.968468794404163,0.08738760916779968,0.0,0.0,1.0,41,-0.03790278008790138,0.005141869223637385,0.031397800736915275,0.447147641737572
PV-0187,True,104,1521,1.2305245149973483,0.42258402304249953,2.049580544593927,2.049580544593927,0.0,0,,2.671641910922718,2.693941369831618,0.6801090092721906
PV-0188,True,792,1207,2.313589297149125,-0.32849391244007525,0.0,0.0,0.06159234146341465,37,-0.85443320577074,0.057838633720481585,0.08465411905129669,1.6097560975609757
PV-0189,True,949,218,0.49186480945919886,0.031270787631486115,0.0,0.0,0.12364769129841985,31,-0.4479009592945374,0.04812981281071255,0.11583009961981404,1.3381957163024807
PV-0190,True,1800,1800,5.907097794144773,0.23143090695994242,0.0,0.0,0.020576216913739457,76,-0.0042355824927767976,0.008226287422337114,0.04615034743661887,0.8814358426922931
PV-0191,True,69,69,0.5767165281026176,2.670289344865076,2.2437828746957513,0.2691318740432951,0.0,0,,2.342339236831169,2.380233987225499,3.3543810000000036
PV-0192,True,159,1800,4.724332545301153,0.14436007488048783,0.0684117802675547,0.0,1.0,27,0.07215139847406134,0.08453737057097425,0.12128983229167518,0.9829233653766472
PV-0193,True,309,1800,3.0018427381982202,0.6884128118051809,0.6380626991637972,0.0,1.0,55,0.6386080974883551,0.6411239974813001,0.6531947180825672,0.47099545020658684
PV-0194,True,1800,166,2.61221060118331,-0.29497430247429285,0.23672547677430006,0.0,1.0,166,-0.3526279617664563,0.2802571043450002,0.3199383098076976,0.030428198096031266
PV-0195,True,239,1800,0.9704774491710966,1.2794990765221605,0.5647611085328489,0.0,0.14711083387301402,1057,0.5682614474669493,0.5633934604067972,0.6175986552098173,0.2972890666666669
PV-0196,True,84,1800,2.8634553887623944,-0.554206294335142,1.003519773377668,1.003519773377668,0.0,0,,1.6694289408413816,1.6970107152291187,0.27394151212553447
PV-0197,True,361,1800,1.2022454808896128,-1.106407153234401,0.3169799980654203,0.1721353943845698,0.0,0,,0.33424527623208283,0.4776577086356321,1.7267471565665524
PV-0198,True,810,1800,4.223953869851167,0.4795968569778391,0.19413090797530258,0.0,0.44761700379251984,63,0.19275987027497749,0.20096533936386082,0.25866415011429866,1.181049409090909
PV-0199,True,1800,1631,5.4985670255680565,-0.1661960281198157,0.0,0.0,0.8029145124099513,1631,-0.4092522996512026,0.015952692007360176,0.06065506222328932,0.028340951970244183
PV-0200,True,1800,1800,3.6003815237990273,-0.26380926402426974,0.06173179107015281,0.0,0.7966703159708495,67,-0.43691018010229266,0.08562139964709811,0.11799413458610458,1.289414626846493
PV-0201,True,1800,515,2.051680649233237,-0.21870850132923828,0.6291667836381547,0.6291667836381547,0.0,0,,1.1198925985229664,1.1452650591334583,3.7464845302204273
PV-0202,True,230,693,0.6152635282669425,3.5106907865711285,3.0836885442284436,0.4152542581544843,0.0,0,,3.2340008513208955,3.2933681707757843,0.7999999999999996
PV-0203,True,1800,1800,2.684263931393951,-0.2756807895621928,0.022203479807982048,0.022203479807982048,0.0,103,-0.8341951675508946,0.03518598901179165,0.08804101912576974,0.8288126604163334
PV-0204,True,1800,612,1.7681674247107346,0.6059833390354933,0.1675828032628976,0.1675828032628976,0.0,0,,0.5597492044913691,0.6047239323838338,1.1756101932378764
PV-0205,True,498,1398,2.791811480165528,-0.0358190374638301,0.0,0.0,1.0,460,-0.8453292841463903,0.0,0.014668102277331582,2.5142620714285715
PV-0206,True,1231,1496,2.5812659596679404,0.10057468081801098,0.0,0.0,1.0,229,-0.037134336987239745,0.015763964540621307,0.051001358366361695,0.5897259259259258
PV-0207,True,387,480,0.7193328111558901,1.595221269214871,0.917349507440992,0.0,0.3952020176842497,219,0.9097318930140972,0.9124216240480495,1.036188916631672,2.5447967725767806
PV-0208,True,854,370,0.8841222297318001,0.4071835181762217,0.0,0.0,0.299734244755101,169,-0.3270927822816154,0.022846853376663902,0.0724702402590426,1.0783066576696672
PV-0209,True,1800,231,2.285634846619756,-0.01870377504229215,0.0,0.0,1.0,231,-0.1910658654184631,0.008795483005282306,0.020569215454343384,0.2738452559161847
PV-0210,True,1800,1800,4.821418463111611,-0.5188109099299508,0.49307024855622195,0.0,0.9935848612006217,1589,-0.5631065672420044,0.4843790751913813,0.5015169837557866,0.07539874674339461
PV-0211,True,1800,1800,4.881565390945974,-0.1440050360287758,0.0,0.0,1.0,1800,-0.1882995159103817,0.015091738350181327,0.07464407508600962,0.035185167230847865
PV-0212,True,230,479,0.7039354962247388,0.3977637177009285,0.16495505713626948,0.0,0.9621327888706415,475,0.16495505713626948,0.15147365827014608,0.21667019410487182,0.31750033960834223
PV-0213,True,1800,992,2.411741455722324,0.00224733873821341,0.004527359254903953,0.004527359254903953,0.0,238,-0.3360227515586998,0.042285041021222866,0.06844367420440799,0.32546506681618087
PV-0214,True,508,189,0.7309919418869975,0.21957287187826796,0.0,0.0,0.11806811418551716,22,-0.08503026700889224,0.0,0.09678359431927783,0.9356702380952381
PV-0215,True,94,102,0.4341300656130176,-0.737106285297566,0.13820742849329376,0.0,1.0,102,-1.372510146604629,0.16477498690830522,0.24410279345079303,0.9109904887714677
PV-0216,True,1800,1714,2.899841521390642,-0.3241556454261733,0.0,0.0,1.0,1714,-0.7209784481592556,0.025099253080910478,0.16424847902395442,0.4444444444444444
PV-0217,True,1200,1800,4.106983334176713,0.35617139904786865,0.2559281239963206,0.0,1.0,12,0.2850440444347878,0.28716910899403436,0.31588935614424335,0.8504444054054057
PV-0218,True,826,1800,1.9752359613639439,0.13162984326210034,0.053342014733701384,0.053342014733701384,0.0,0,,0.2637344241818358,0.2802722586919633,2.6995904412550296
PV-0219,True,1800,1800,4.4470620781305525,0.08115132949790264,0.0,0.0,1.0,91,-0.023386226270922534,0.006584848382053614,0.01996303223582971,1.7546603397175
PV-0220,True,200,203,0.5953803236781722,-0.1679598670345951,0.0,0.0,0.6139946341867278,180,-0.6006278437130528,0.0,0.030014489448323054,0.4453470622486539
PV-0221,True,1800,1154,2.9877600301831917,-0.744529840926886,1.2314284722082092,1.0545196877545937,0.0,0,,1.2701967865461947,1.303657390530617,0.8491142857142858
PV-0222,True,1800,1761,5.298437041391629,-0.3081465321273638,0.0,0.0,1.0,1761,-0.48437933299022906,0.03146676382939829,0.0946545947638916,0.026392288070059017
PV-0223,True,1800,689,3.297964933110644,-0.08490084208867064,0.024915364980093113,0.0,1.0,689,-0.13895987655870712,0.03898259892348207,0.048772698040033584,0.02109704641350208
PV-0224,True,1800,1800,2.5628911254230347,0.09364424326077653,0.3619115394032449,0.3619115394032449,0.0,0,,0.5496021945903389,0.5846876028149632,2.860906370582726
PV-0225,True,324,1800,1.969706126270142,0.08123039161327981,1.4502215550312574,1.4502215550312574,0.0,0,,1.7587278394486237,1.800514105273279,1.3833577634314351
PV-0226,True,1800,1354,3.931510834686513,-0.2848777599996886,0.03274807202973564,0.0,0.8853292546449538,984,-0.7212122563630402,0.03251454463363834,0.04167900609669976,0.9050872784324596
PV-0227,True,199,692,1.5806693046366662,-0.9341539660880616,2.0487185980152316,1.8720426006570696,0.0,0,,2.225093766670892,2.250236127480692,0.8648916464575068
PV-0228,True,171,655,0.5277645293059134,-1.4779318364305625,3.8943728455182285,3.737940187362381,0.0,0,,4.191505741074574,4.232660765878215,0.555195805688326
PV-0229,True,810,1800,1.726156368966051,-0.6484117083033587,0.7556240624230931,0.7556240624230931,0.0,0,,0.8334551956488297,0.9111930532137493,0.25155865648079406
PV-0230,True,370,1158,1.1135491468776197,0.05388177088388005,0.7111904774005093,0.7111904774005093,0.0,0,,0.7358263070921005,0.7769221145610486,1.3060764845645345
PV-0231,True,1800,1800,4.254378455747088,0.028206235352169103,0.0,0.0,1.0,57,-0.014183035342915646,0.03030985958670784,0.09630434029375964,2.652465301673163
PV-0232,True,47,1800,1.4962176164000307,-0.3742771063927091,0.19632491743197353,0.19632491743197353,0.0,0,,0.36216814117679524,0.41601105645879555,0.8372033500313104
PV-0233,True,631,618,1.7709284560130258,-1.172121320289368,1.1067640780998234,0.0,1.0,52,-1.3445236660551387,1.1044846521548881,1.128095379310377,0.732212411637084
PV-0234,True,1800,1800,2.7784327447701385,0.12237114633779929,0.08370520204718626,0.08370520204718626,0.0,0,,0.2322266229546836,0.272160794841984,1.551282051282051
PV-0235,True,588,1800,3.2568369555626266,0.11350368625872453,0.0,0.0,0.7771946363495683,521,-0.27674880637194615,0.006621032410792701,0.022621999320051753,0.3441071979939556
PV-0236,True,66,1151,0.8175681551065037,-1.7368582559517842,1.135801088981134,0.4629063877254282,0.0,0,,1.2890851557896479,1.3823045450005917,0.4001936958067881
PV-0237,True,1613,1800,3.1693582462733536,-0.7004572621635174,0.0,0.0,1.0,570,-0.8943649091525019,0.011038549171311276,0.05034515364720186,2.0131313406074947
PV-0238,True,251,249,0.8116843768784745,0.7145634639790999,0.026040541489441658,0.0084246254915898,0.0,28,0.024640119447555193,0.1925338844787843,0.3515302998305099,1.0333333333333332
PV-0239,True,962,1800,5.256150151148856,0.06344282229591809,0.0,0.0,1.0,67,-0.0071616295040148265,0.02204882200697287,0.044907137283614826,0.9803103415789399
PV-0240,True,1800,186,3.076855070383261,0.4810106313573123,0.0,0.0,1.0,186,-0.054676933476442334,0.007154311692765881,0.026223940467343217,0.6929781428667843
PV-0241,True,1800,103,2.9060879016145598,-0.23368701257202104,0.29749360127558405,0.268545696627558,0.0,0,,0.38311493062160257,0.44376052629408846,0.052274924222979836
PV-0242,True,137,1800,1.2408732960824225,0.19171377186619587,0.3965074716869435,0.3965074716869435,0.0,0,,0.6115306442739044,0.6564643485781916,0.6807261291431324
PV-0243,True,1800,1800,6.2226461599618705,0.23798316052877963,0.0,0.0,0.06335554837871182,152,-0.009446302825028405,0.01543417543076852,0.08577748589092785,0.5833333333333334
PV-0244,True,1730,1682,1.958745062781654,0.265619048586721,0.8574088597708645,0.8574088597708645,0.0,0,,0.918522268414403,0.961258519982482,2.0
PV-0245,True,1619,1417,2.776860309180712,-0.36113447863564785,0.0,0.0,0.857142857142857,1417,-0.6980386422721764,0.01653039938516993,0.09806001988481171,0.038884090909090924
PV-0246,True,135,1800,3.2367764428691017,0.6881482361585753,0.6045955563863071,0.07938058266768924,0.0,0,,0.6763683714769614,0.6992752567316625,1.111302258529553
PV-0247,True,803,1800,3.5961846564264954,0.24470378583797478,0.0611759464594937,0.0611759464594937,0.0,28,-0.13485881464215987,0.021390409394640302,0.11521642787056721,0.18385621069828595
PV-0248,True,374,1800,3.1307565214812114,-0.3237444346264481,0.15246030048167847,0.0,1.0,12,-0.43339984782912566,0.18203807953689144,0.23858812962458745,3.766212472188907
PV-0249,True,1010,785,1.724461613491504,0.27834774415659375,1.1982929933118285,1.1982929933118285,0.0,0,,1.2960938189356026,1.3302978733866342,1.8450059799219583
PV-0250,True,1800,696,5.94860502596076,0.32950590793064527,0.2656084902434439,0.0,1.0,696,0.2656084902434439,0.33161785878106126,0.3422787916831423,0.046872132743754825
PV-0251,True,1800,1800,5.178590372095691,-0.2601509104213632,0.0,0.0,0.5905881013782339,1350,-0.4943430192498523,0.020460719343784184,0.06885259731778369,0.018115942028985525
PV-0252,True,1437,464,0.8748979622124837,-1.1658502408904634,1.1732866905416142,0.993103271336936,0.0,0,,1.6654429436764655,1.7349710977285844,0.5023787878787879
PV-0253,True,767,769,1.2426871043354035,-0.016094155906362373,0.04636436621816662,0.04636436621816662,0.0,26,-0.7988495225682032,0.061266751132821366,0.09661089970908208,3.228300405481141
PV-0254,True,1800,413,1.1935919119341731,-0.9400641783687634,0.4748697057451736,0.0,0.5174076052350318,295,-1.3168356657620206,0.4694040639529486,0.49379628653365504,1.0002839069767442
PV-0255,True,1800,530,4.502450816312162,0.27454825170361086,0.12177989330022365,0.0,1.0,530,0.12177989330022365,0.3672242636597291,0.3817497058940504,0.03354435127359482
PV-0256,True,1800,1800,5.632874947113352,0.25564210345872296,0.0,0.0,0.6122628417015555,190,-0.016060786161489673,0.010066286827386643,0.032966558619223346,1.320203005730187
PV-0257,True,1037,1800,4.214377168217773,0.4598734101484322,0.3869704430582964,0.0,0.5157575757575751,76,0.37702130981122833,0.39474392302817457,0.4064299284797538,0.8430870303030304
PV-0258,True,317,1800,1.1625631133082548,-0.9633885568697129,0.3667757862939691,0.0,1.824596241548972e-05,42,-1.6214940749631086,0.3859129949345688,0.5027132546634919,1.5908577655006122
PV-0259,False,1580,8,,,,,,,,,,
PV-0260,True,1800,593,3.231207738801749,-0.022496232330440027,0.0,0.0,1.0,593,-0.09798874773598272,0.008614203454133166,0.024499832588239314,0.1142821874170427
PV-0261,True,1800,1800,1.645602252690977,-0.42233109420184417,0.0,0.0,0.4259908481717947,982,-0.8872849910191459,0.01615773555928655,0.0514989944621755,0.2809166099230721
PV-0262,True,374,308,0.7750585966750168,0.07741350171122356,0.44013178031110256,0.44013178031110256,0.0,0,,0.4524580402008237,0.492823347222317,3.649852600115729
PV-0263,True,64,1213,0.7658300786238489,-0.5982619549538963,0.568587748319396,0.568587748319396,0.0,0,,0.5783259859715856,0.6643818426339944,1.8300917528366603
PV-0264,True,93,622,0.7094387279009463,2.311686598858726,1.7332621855000931,0.0,0.4999999999999997,114,1.7401709710050821,1.7383801585281997,1.7732821756010042,0.9374999999999998
PV-0265,True,1800,49,3.0121348365828027,-0.3174974069503978,0.211248715540717,0.1460757980207718,0.0,0,,0.28541656725104647,0.38822481840817197,0.05898102222222221
PV-0266,True,105,128,0.5742224031718521,0.7662536285062316,1.2018865089511712,1.2018865089511712,0.0,0,,1.3615213243760969,1.3897054858726163,4.333333333333334
PV-0267,True,90,239,0.8163591650246543,0.024088662003820392,0.0,0.0,1.0,47,-0.17063886334367662,0.0,0.025632758751833216,0.4347150624999997
PV-0268,True,787,1800,2.916907256251055,-0.9187813545516906,0.7412648295095131,0.0,1.0,0,,0.7776447892093514,0.8107095030916202,1.390604909090909
PV-0269,True,188,873,0.6641110408958579,1.7165804056836458,1.4074728207185117,0.0,0.5785764978790809,456,1.4075959326605894,1.3912105603736664,1.4388068387006685,0.33734819476107314
PV-0270,True,1752,1216,1.7349355561602522,-0.6577105967702009,0.438125898856032,0.438125898856032,0.0,0,,0.45320331848810547,0.5539442998318704,2.7565868250000003
PV-0271,True,330,1800,2.4328946464715515,-1.1015684562777215,1.0139669646516467,0.0,1.0,0,,1.0755829286012888,1.1081862225271566,0.4444429629629629
PV-0272,True,1162,1800,3.158068317557534,0.346333546338829,0.0,0.0,0.8837014763100738,1144,-0.011417042436841806,0.007066062938015069,0.029116150230716595,1.5100981760224124
PV-0273,True,135,1800,3.8620372909967857,-0.027023301987087592,0.041428911205231886,0.041428911205231886,0.0,32,-0.04976207776346926,0.019778813574967236,0.04166852277351461,0.6025723218520017
PV-0274,True,1800,874,2.908147375251536,-0.0006148244120005649,0.0,0.0,1.0,874,-0.5433012141839408,0.002171984320041134,0.010863456977785702,0.5729337502381256
PV-0275,True,369,431,0.7006304365236689,-0.456731513960127,0.03176733244766494,0.0,0.034536188098707635,0,,0.024704951995118452,0.059808225038364776,1.0098286353680426
PV-0276,True,846,1257,1.5664195654194237,-0.21954845789219715,0.0,0.0,0.8556448275862073,1224,-0.6005900467338061,0.016522560522453596,0.05288990064178094,0.08176899865203288
PV-0277,True,128,574,0.7310327586951174,0.048633935452443516,1.6715573663524794,1.6715573663524794,0.0,0,,1.8131957321142775,1.8488895099444478,1.3965542902777635
PV-0278,True,1800,1800,5.465720957687315,0.47935121830818606,0.062132699899793906,0.0,0.4257268768936805,315,0.0624846388324419,0.08399945500180381,0.2321563728215284,1.100254883997151
PV-0279,True,1800,1730,4.212104178616659,0.0999025622719045,0.0,0.0,0.9235978676857582,1507,-0.04253296509366907,0.009946438692858968,0.024920650241310863,0.23408423505209724
PV-0280,True,1114,293,1.1502016202311969,-0.6418118241318553,0.0,0.0,0.4725625972353948,177,-1.3472420597777646,0.0,0.04564723288381101,0.4774472292268221
PV-0281,True,122,1800,3.482760452725171,0.2668855675309771,0.2030753046614461,0.0,0.8911876657033974,28,0.21210492367397182,0.23215981073945716,0.2457612199049889,0.5757912
PV-0282,True,999,275,0.8602776916578401,-0.6509525998760061,0.31619804044748506,0.255715151204334,0.0,0,,0.372560426129853,0.4418091821329432,1.6751752583938357
PV-0283,True,1287,363,2.187414769791604,0.2925828282950531,0.07801081091550693,0.07801081091550693,0.0,0,,0.10889263231420807,0.13256154297128342,0.7823359568162475
PV-0284,True,1247,773,0.8532005811558854,-0.32048266965495825,0.0,0.0,0.8945456922969847,767,-0.8675971586858944,0.0,0.03190797533582466,1.5931543703703699
PV-0285,True,1800,1800,5.178590372095691,0.2601509104213632,0.0,0.0,0.5905881013782339,202,-0.0038620548378894746,0.020460719343784184,0.06885259731778369,0.8103889775732749
PV-0286,True,1445,1609,0.9952349856762571,0.37516767936598433,0.0,0.0,0.5990510674735723,921,-0.17140591162406288,0.051141194697474246,0.1088151729347367,0.41392923686523087
PV-0287,True,184,112,0.49116133111615057,0.823138904443583,3.9439251171299756,3.922847814015625,0.0,0,,4.058145023900177,4.105651518111671,0.2627692590027769
PV-0288,True,1800,1800,5.532915659342834,0.07095625962363397,0.0,0.0,0.4947433518862091,394,-0.009006643706171888,0.012642321432521513,0.030228267580600807,0.19475218079096046
PV-0289,True,1800,386,1.332960286020203,-0.6601847100992042,0.0,0.0,0.9788428571428573,386,-1.384159392706795,0.017747870459130392,0.05216697886260185,1.8543259442067854
PV-0290,True,1181,1800,2.2352894592037402,-0.3489480956429926,0.0,0.0,0.9142377936060821,1239,-1.0931080043970671,0.0047241215862522685,0.02527958171052781,1.1173824777459829
PV-0291,True,28,1147,0.5592763604223183,-0.08245565745918072,0.0,0.0,0.6400322170692012,90,-0.4180606879637205,0.07291927488853214,0.14375610121724097,1.4662277508214394
PV-0292,True,543,1094,0.8085997525869737,-0.10221373397107267,4.404940070342643,4.404940070342643,0.0,0,,4.605894295877681,4.629212548386949,0.8045337880745479
PV-0293,True,1441,802,2.641782041528675,-0.5148040143436784,0.042336413346199954,0.029586089530221994,0.0,324,-0.9949750428612223,0.07519643547693809,0.14213293495936583,1.6003903697294006
PV-0294,False,363,19,,,,,,,,,,
PV-0295,True,1798,320,2.995227301647332,0.5145843185765264,0.4740875589705731,0.0,1.0,320,0.4740875589705731,0.4897545375741312,0.49629748868747986,0.028307599068103456
PV-0296,True,73,96,0.35791485897165326,4.623892969280362,4.394420870519817,0.7700983472872629,0.0,0,,4.658619424279294,4.677723796036284,0.44857967032967005
PV-0297,True,1296,1800,2.9515229064045903,-0.2121684363828409,0.0,0.0,1.0,1800,-0.7738208621196855,0.010004443752838533,0.04170879141192279,0.0652866150094705
PV-0298,True,186,1800,3.1744991294524922,0.033228864050182653,0.0,0.0,0.36077025763444515,18,-0.027403063114086735,0.01844337343331476,0.03800021043436779,0.739492927455592
PV-0299,True,1309,1800,4.349359888410001,0.31268969110237876,0.0,0.0,0.23715898104340058,142,-0.009196755620658208,0.023442526007261707,0.069828116572611,1.0790485346534655
PV-0300,True,252,413,0.6983689727169662,1.92993682803007,2.9943811758920935,2.4523050747573865,0.0,0,,3.393921969052842,3.4358066183857305,0.3438316600192546
PV-0301,True,1800,1180,4.454227968695127,-0.29067079841880844,0.0,0.0,0.9941879411764704,1180,-0.4939127533350058,0.04025810119220812,0.12926023682412388,0.06785342591311311
PV-0302,True,1496,1800,2.869129766124525,0.19626961688827263,0.013941509537935532,0.0,0.8709677419354839,366,0.020558498502378227,0.046484203129463955,0.09325452775466857,1.3548387096774193
PV-0303,True,1216,418,1.372335329803534,0.9335076290598762,0.9407254459882459,0.9075146754274924,0.0,0,,1.2441845350909595,1.3132503118063321,0.7920014192665434
PV-0304,True,267,597,1.4072572579058187,-0.5116335310797782,0.10519387210004164,0.10519387210004164,0.0,0,,0.14138629912943568,0.16572483060757492,0.984633859754054
PV-0305,True,123,1800,0.838431937050723,-0.34484611955151256,1.1514369005165521,1.1514369005165521,0.0,0,,1.412651739746908,1.452086496309019,1.7544724419447113
PV-0306,True,1467,1800,2.861996518410601,0.3632062419758916,0.0,0.0,0.20734515608622908,120,-0.0025213168337490737,0.02170479504178652,0.09725254584376905,1.7702639030394969
PV-0307,True,366,1800,2.2674844654028017,0.09359270294374455,0.0,0.0,1.0,70,-0.03133031387157927,0.016817606604080833,0.05494256963642112,1.1847466666666664
PV-0308,True,166,135,0.4437929255779862,0.0,0.0,0.0,0.38831482212845625,67,-0.4452995724134697,0.0,0.0,0.5583829861877356
PV-0309,True,1800,1800,8.546434802390525,0.2900531107201123,0.2737983795705641,0.0,0.7920156247784073,1215,0.2736964423277086,0.26991047255141365,0.2809676033030407,0.013686317577878544
PV-0310,True,108,118,0.34227757494245137,-0.9813175755276216,9.653284361377125,9.629249628234628,0.0,0,,9.836850109968262,9.923640999761727,0.23060025910185164
PV-0311,True,149,1581,1.2584573561498151,0.10373255745382554,0.17465573936685194,0.17465573936685194,0.0,0,,0.1685528705448596,0.21246167840052102,0.3243132257482203
PV-0312,True,523,1800,1.1525730908564975,-0.1214673508436358,0.17133941575301603,0.17133941575301603,0.0,0,,0.18749059129869625,0.22956749049916458,0.6694796845062992
PV-0313,True,1603,1800,2.9542361090653175,-0.25048776491806085,0.0,0.0,0.02727950305857312,0,,0.3240179175434885,0.34405950492308357,0.6785714285714285
PV-0314,True,1069,595,1.2811062944244989,0.43712219855384005,1.9210458419498782,1.9210458419498782,0.0,0,,1.8805985630100837,1.9218899382099188,1.0975668011907151
PV-0315,True,208,1800,3.0251062476652515,0.33802961492318295,0.25762937161423893,0.0016825855303191446,0.0,15,0.266472491874342,0.2859205981169498,0.3135807771650834,1.139656509471838
PV-0316,True,466,595,0.7431292158400069,2.835868857097551,3.2851826149923733,2.6151279731389305,0.0,0,,3.494856223303051,3.5457623624719337,0.518628486966218
PV-0317,True,1800,170,2.3156843894203756,0.1252329554601299,0.0,0.0,0.21370193340494112,80,-0.4594409777345794,0.0027217307180334603,0.040727442423986834,0.8103889775732749
PV-0318,True,188,251,0.5519686535102459,2.246504384106266,1.767516952833347,0.07218525861316939,0.0,0,,1.8362355888519173,1.8627452119349095,0.33734819476107314
PV-0319,True,154,413,0.7448504830062872,0.5342642705873643,0.34801462295327795,0.0,0.816064224254449,133,0.3644152298921297,0.41465020932337565,0.4697355790488323,0.29277033402528796
PV-0320,True,496,1800,2.170885946979075,0.1450053147370779,0.0,0.0,1.0,259,-0.028297202847290908,0.011166822503521558,0.08603906935411224,0.7708986152181302
PV-0321,True,267,1081,2.152705465385245,0.4128219184137029,0.0,0.0,0.03844115029230664,235,-0.9134351873111929,0.0063336651372661295,0.018755298550876157,3.7516001178197342
PV-0322,True,964,924,1.2954195479699733,-0.7671807960265826,1.2745032686093727,1.267792786834623,0.0,0,,1.3173750864411902,1.3952489636452265,0.8205128205128206
PV-0323,True,656,915,1.8183697821560152,0.45195977631434675,0.25297384751663904,0.0,0.5704643475646305,40,0.21755750886430958,0.29418892257915025,0.3331095641467728,0.6341424770302504
PV-0324,True,1800,1800,5.502217282632415,0.287568432637942,0.0,0.0,1.0,310,0.007269796510264843,0.038176119624085555,0.09068601073763395,1.7884615384615383
PV-0325,True,1800,1706,5.207778818691926,-0.18151116491491665,0.05169931546125581,0.05169931546125581,0.0,1,,0.08320396254730383,0.1462458901261931,0.024621947100840952
PV-0326,True,108,657,0.48518836945682986,-0.1648844140463636,2.838404357612696,2.838404357612696,0.0,0,,2.9916491312831495,3.031583392037614,1.6638678079853348
PV-0327,True,1800,266,2.5301950638821245,-0.39134097371953835,0.25294492473557995,0.0,1.0,266,-0.5337292050234248,0.28940757574002696,0.31777876472386984,0.08299492793689721
PV-0328,True,1800,1525,3.2077036919132724,-0.3865693714559986,0.7791877878159261,0.7791877878159261,0.0,0,,1.1075674330778886,1.1673892302887467,2.1576230416666666
PV-0329,True,1800,1800,4.23614564575186,-0.09660314687489173,0.0,0.0,0.6264965106600232,1661,-0.18362092927093931,0.0074895386800408765,0.024189959093735128,0.04615337078651681
PV-0330,True,253,1800,4.630271204471513,0.0907074297493418,0.05183281699962386,0.0,1.0,66,0.06124328089597642,0.06901870523941846,0.0793490161423296,0.37831455581646717
