candidate_id,route_family,predicate_label,scan_id,subject_id,object_id,scan_exists,multi_view_exists,multi_view_file_count,mesh_file_count,subject_jpg_count,object_jpg_count,subject_crop_jpg_count,object_crop_jpg_count,raw_geometry_available,asset_observability_label,asset_observability_label_source
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::2->1::support_contact::0::standing_on::0,support_contact,standing on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,2,1,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::20->15::relative_horizontal::8::behind::3,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,20,15,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::20->15::relative_horizontal::8::front::2,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,20,15,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::20->15::relative_horizontal::8::left::0,relative_horizontal,left,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,20,15,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::20->15::relative_horizontal::8::right::1,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,20,15,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::20->22::relative_horizontal::10::behind::3,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,20,22,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::20->22::relative_horizontal::10::front::2,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,20,22,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::20->22::relative_horizontal::10::left::0,relative_horizontal,left,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,20,22,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::20->22::relative_horizontal::10::right::1,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,20,22,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::20->22::relative_vertical::22::higher_than::0,relative_vertical,higher than,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,20,22,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::20->22::relative_vertical::22::lower_than::1,relative_vertical,lower than,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,20,22,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::21->22::relative_vertical::23::higher_than::0,relative_vertical,higher than,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,21,22,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::21->22::relative_vertical::23::lower_than::1,relative_vertical,lower than,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,21,22,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::22->15::relative_horizontal::12::behind::0,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,22,15,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::22->15::relative_horizontal::12::front::3,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,22,15,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::22->15::relative_horizontal::12::left::1,relative_horizontal,left,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,22,15,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::22->15::relative_horizontal::12::right::2,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,22,15,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::22->15::relative_vertical::24::higher_than::1,relative_vertical,higher than,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,22,15,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::22->15::relative_vertical::24::lower_than::0,relative_vertical,lower than,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,22,15,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::22->20::relative_horizontal::13::behind::3,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,22,20,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::22->20::relative_horizontal::13::front::2,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,22,20,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::22->20::relative_horizontal::13::left::1,relative_horizontal,left,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,22,20,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::22->20::relative_horizontal::13::right::0,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,22,20,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::22->20::relative_vertical::25::higher_than::1,relative_vertical,higher than,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,22,20,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::22->20::relative_vertical::25::lower_than::0,relative_vertical,lower than,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,22,20,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::22->21::relative_vertical::26::higher_than::1,relative_vertical,higher than,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,22,21,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::22->21::relative_vertical::26::lower_than::0,relative_vertical,lower than,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,22,21,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::24->26::relative_horizontal::6::behind::3,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,24,26,True,True,437,3,10,4,5,2,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::24->26::relative_horizontal::6::front::2,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,24,26,True,True,437,3,10,4,5,2,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::24->26::relative_horizontal::6::left::0,relative_horizontal,left,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,24,26,True,True,437,3,10,4,5,2,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::24->26::relative_horizontal::6::right::1,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,24,26,True,True,437,3,10,4,5,2,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::26->24::relative_horizontal::7::behind::3,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,26,24,True,True,437,3,4,10,2,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::26->24::relative_horizontal::7::front::2,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,26,24,True,True,437,3,4,10,2,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::26->24::relative_horizontal::7::left::1,relative_horizontal,left,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,26,24,True,True,437,3,4,10,2,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::26->24::relative_horizontal::7::right::0,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,26,24,True,True,437,3,4,10,2,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::27->1::support_contact::3::lying_on::1,support_contact,lying on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,27,1,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::27->1::support_contact::3::standing_on::0,support_contact,standing on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,27,1,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::28->1::support_contact::0::lying_on::1,support_contact,lying on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,28,1,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::28->1::support_contact::0::standing_on::0,support_contact,standing on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,28,1,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::3->100::relative_horizontal::4::behind::3,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,3,100,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::3->100::relative_horizontal::4::front::0,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,3,100,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::3->100::relative_horizontal::4::left::1,relative_horizontal,left,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,3,100,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::3->100::relative_horizontal::4::right::2,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,3,100,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::3->2::support_contact::1::lying_on::0,support_contact,lying on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,3,2,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::3->2::support_contact::1::standing_on::1,support_contact,standing on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,3,2,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::30->31::relative_horizontal::10::behind::3,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,30,31,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::30->31::relative_horizontal::10::front::2,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,30,31,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::30->31::relative_horizontal::10::left::0,relative_horizontal,left,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,30,31,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::30->31::relative_horizontal::10::right::1,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,30,31,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::31->30::relative_horizontal::11::behind::3,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,31,30,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::31->30::relative_horizontal::11::front::2,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,31,30,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::31->30::relative_horizontal::11::left::1,relative_horizontal,left,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,31,30,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::31->30::relative_horizontal::11::right::0,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,31,30,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::32->29::support_contact::1::lying_on::1,support_contact,lying on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,32,29,True,True,437,3,4,10,2,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::32->29::support_contact::1::standing_on::0,support_contact,standing on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,32,29,True,True,437,3,4,10,2,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::32->33::relative_horizontal::15::behind::2,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,32,33,True,True,437,3,4,2,2,1,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::32->33::relative_horizontal::15::front::0,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,32,33,True,True,437,3,4,2,2,1,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::32->33::relative_horizontal::15::right::1,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,32,33,True,True,437,3,4,2,2,1,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::32->33::relative_horizontal::17::behind::2,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,32,33,True,True,437,3,4,2,2,1,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::32->33::relative_horizontal::17::left::0,relative_horizontal,left,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,32,33,True,True,437,3,4,2,2,1,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::32->33::relative_horizontal::17::right::1,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,32,33,True,True,437,3,4,2,2,1,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::33->29::support_contact::2::lying_on::1,support_contact,lying on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,33,29,True,True,437,3,2,10,1,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::33->29::support_contact::2::standing_on::0,support_contact,standing on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,33,29,True,True,437,3,2,10,1,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::33->32::relative_horizontal::18::front::2,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,33,32,True,True,437,3,2,4,1,2,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::33->32::relative_horizontal::18::left::1,relative_horizontal,left,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,33,32,True,True,437,3,2,4,1,2,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::33->32::relative_horizontal::18::right::0,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,33,32,True,True,437,3,2,4,1,2,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::33->32::relative_horizontal::20::behind::0,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,33,32,True,True,437,3,2,4,1,2,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::33->32::relative_horizontal::20::front::2,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,33,32,True,True,437,3,2,4,1,2,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::33->32::relative_horizontal::20::left::1,relative_horizontal,left,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,33,32,True,True,437,3,2,4,1,2,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::37->1::support_contact::3::lying_on::1,support_contact,lying on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,37,1,True,True,437,3,4,10,2,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::37->1::support_contact::3::standing_on::0,support_contact,standing on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,37,1,True,True,437,3,4,10,2,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::37->56::relative_horizontal::6::behind::3,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,37,56,True,True,437,3,4,10,2,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::37->56::relative_horizontal::6::front::2,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,37,56,True,True,437,3,4,10,2,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::37->56::relative_horizontal::6::left::0,relative_horizontal,left,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,37,56,True,True,437,3,4,10,2,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::37->56::relative_horizontal::6::right::1,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,37,56,True,True,437,3,4,10,2,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::38->39::support_contact::5::lying_on::1,support_contact,lying on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,38,39,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::38->39::support_contact::5::standing_on::0,support_contact,standing on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,38,39,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::39->1::support_contact::6::lying_on::1,support_contact,lying on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,39,1,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::39->1::support_contact::6::standing_on::0,support_contact,standing on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,39,1,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::39->6::relative_horizontal::12::behind::0,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,39,6,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::39->6::relative_horizontal::12::front::2,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,39,6,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::39->6::relative_horizontal::12::right::1,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,39,6,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::39->6::relative_horizontal::13::front::2,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,39,6,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::39->6::relative_horizontal::13::left::0,relative_horizontal,left,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,39,6,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::39->6::relative_horizontal::13::right::1,relative_horizontal,right,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,39,6,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::4->1::support_contact::0::lying_on::1,support_contact,lying on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,4,1,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::4->1::support_contact::0::standing_on::0,support_contact,standing on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,4,1,True,True,437,3,10,10,5,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::40->1::support_contact::2::lying_on::1,support_contact,lying on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,40,1,True,True,437,3,2,10,1,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::40->1::support_contact::2::standing_on::0,support_contact,standing on,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,40,1,True,True,437,3,2,10,1,5,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::41->42::relative_horizontal::7::behind::3,relative_horizontal,behind,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,41,42,True,True,437,3,6,4,3,2,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
official_validation::0cac7676-8d6f-2d13-8f3a-d7bf7f03e721::41->42::relative_horizontal::7::front::2,relative_horizontal,front,0cac7676-8d6f-2d13-8f3a-d7bf7f03e721,41,42,True,True,437,3,6,4,3,2,True,observable,codex_visual_mesh_file_audit_from_3rscan_multiview_and_scan_assets
